basin,city,land,year,Value
AIOC,ZWE,icwtr,2080,1.4920969389483616
AIOC,ZWE,icwtr,2081,1.4920969389483616
AIOC,ZWE,icwtr,2082,1.4920969389483616
AIOC,ZWE,icwtr,2083,1.4920969389483616
AIOC,ZWE,icwtr,2084,1.4920969389483616
AIOC,ZWE,icwtr,2085,1.4920969389483616
AIOC,ZWE,icwtr,2086,1.4920969389483616
AIOC,ZWE,icwtr,2087,1.4920969389483616
AIOC,ZWE,icwtr,2088,1.4920969389483616
AIOC,ZWE,icwtr,2089,1.4920969389483616
AIOC,ZWE,icwtr,2090,1.4920969389483616
AIOC,ZWE,icwtr,2091,1.4920969389483616
AIOC,ZWE,icwtr,2092,1.4920969389483616
AIOC,ZWE,icwtr,2093,1.4920969389483616
AIOC,ZWE,icwtr,2094,1.4920969389483616
AIOC,ZWE,icwtr,2095,1.4920969389483616
AIOC,ZWE,icwtr,2096,1.4920969389483616
AIOC,ZWE,icwtr,2097,1.4920969389483616
AIOC,ZWE,icwtr,2098,1.4920969389483616
AIOC,ZWE,icwtr,2099,1.4920969389483616
AIOC,ZWE,icwtr,2100,1.4920969389483616
AECC,KEN,total,1961,19405.8104071543
AECC,KEN,total,1962,19405.8104071543
AECC,KEN,total,1963,19405.8104071543
AECC,KEN,total,1964,19405.8104071543
AECC,KEN,total,1965,19405.8104071543
AECC,KEN,total,1966,19405.8104071543
AECC,KEN,total,1967,19405.8104071543
AECC,KEN,total,1968,19405.8104071543
AECC,KEN,total,1969,19405.8104071543
AECC,KEN,total,1970,19405.8104071543
AECC,KEN,total,1971,19405.8104071543
AECC,KEN,total,1972,19405.8104071543
AECC,KEN,total,1973,19405.8104071543
AECC,KEN,total,1974,19405.8104071543
AECC,KEN,total,1975,19405.8104071543
AECC,KEN,total,1976,19405.8104071543
AECC,KEN,total,1977,19405.8104071543
AECC,KEN,total,1978,19405.8104071543
AECC,KEN,total,1979,19405.8104071543
AECC,KEN,total,1980,19405.8104071543
AECC,KEN,total,1981,19405.8104071543
AECC,KEN,total,1982,19405.8104071543
AECC,KEN,total,1983,19405.8104071543
AECC,KEN,total,1984,19405.8104071543
AECC,KEN,total,1985,19405.8104071543
AECC,KEN,total,1986,19405.8104071543
AECC,KEN,total,1987,19405.8104071543
AECC,KEN,total,1988,19405.8104071543
AECC,KEN,total,1989,19405.8104071543
AECC,KEN,total,1990,19405.8104071543
AECC,KEN,total,1991,19405.8104071543
AECC,KEN,total,1992,19405.8104071543
AECC,KEN,total,1993,19405.8104071543
AECC,KEN,total,1994,19405.8104071543
AECC,KEN,total,1995,19405.8104071543
AECC,KEN,total,1996,19405.8104071543
AECC,KEN,total,1997,19405.8104071543
AECC,KEN,total,1998,19405.8104071543
AECC,KEN,total,1999,19405.8104071543
AECC,KEN,total,2000,19405.8104071543
AECC,KEN,total,2001,19405.8104071543
AECC,KEN,total,2002,19405.8104071543
AECC,KEN,total,2003,19405.8104071543
AECC,KEN,total,2004,19405.8104071543
AECC,KEN,total,2005,19405.8104071543
AECC,KEN,total,2006,19405.8104071543
AECC,KEN,total,2007,19405.8104071543
AECC,KEN,total,2008,19405.8104071543
AECC,KEN,total,2009,19405.8104071543
AECC,KEN,total,2010,19405.8104071543
AECC,KEN,total,2011,19405.8104071543
AECC,KEN,total,2012,19405.8104071543
AECC,KEN,total,2013,19405.8104071543
AECC,KEN,total,2014,19405.8104071543
AECC,KEN,total,2015,19405.8104071543
AECC,KEN,total,2016,19405.8104071543
AECC,KEN,total,2017,19405.8104071543
AECC,KEN,total,2018,19405.8104071543
AECC,KEN,total,2019,19405.8104071543
AECC,KEN,total,2020,19405.8104071543
AECC,KEN,total,2021,19405.8104071543
AECC,KEN,total,2022,19405.8104071543
AECC,KEN,total,2023,19405.8104071543
AECC,KEN,total,2024,19405.8104071543
AECC,KEN,total,2025,19405.8104071543
AECC,KEN,total,2026,19405.8104071543
AECC,KEN,total,2027,19405.8104071543
AECC,KEN,total,2028,19405.8104071543
AECC,KEN,total,2029,19405.8104071543
AECC,KEN,total,2030,19405.8104071543
AECC,KEN,total,2031,19405.8104071543
AECC,KEN,total,2032,19405.8104071543
AECC,KEN,total,2033,19405.8104071543
AECC,KEN,total,2034,19405.8104071543
AECC,KEN,total,2035,19405.8104071543
AECC,KEN,total,2036,19405.8104071543
AECC,KEN,total,2037,19405.8104071543
AECC,KEN,total,2038,19405.8104071543
AECC,KEN,total,2039,19405.8104071543
AECC,KEN,total,2040,19405.8104071543
AECC,KEN,total,2041,19405.8104071543
AECC,KEN,total,2042,19405.8104071543
AECC,KEN,total,2043,19405.8104071543
AECC,KEN,total,2044,19405.8104071543
AECC,KEN,total,2045,19405.8104071543
AECC,KEN,total,2046,19405.8104071543
AECC,KEN,total,2047,19405.8104071543
AECC,KEN,total,2048,19405.8104071543
AECC,KEN,total,2049,19405.8104071543
AECC,KEN,total,2050,19405.8104071543
AECC,KEN,total,2051,19405.8104071543
AECC,KEN,total,2052,19405.8104071543
AECC,KEN,total,2053,19405.8104071543
AECC,KEN,total,2054,19405.8104071543
AECC,KEN,total,2055,19405.8104071543
AECC,KEN,total,2056,19405.8104071543
AECC,KEN,total,2057,19405.8104071543
AECC,KEN,total,2058,19405.8104071543
AECC,KEN,total,2059,19405.8104071543
AECC,KEN,total,2060,19405.8104071543
AECC,KEN,total,2061,19405.8104071543
AECC,KEN,total,2062,19405.8104071543
AECC,KEN,total,2063,19405.8104071543
AECC,KEN,total,2064,19405.8104071543
AECC,KEN,total,2065,19405.8104071543
AECC,KEN,total,2066,19405.8104071543
AECC,KEN,total,2067,19405.8104071543
AECC,KEN,total,2068,19405.8104071543
AECC,KEN,total,2069,19405.8104071543
AECC,KEN,total,2070,19405.8104071543
AECC,KEN,total,2071,19405.8104071543
AECC,KEN,total,2072,19405.8104071543
AECC,KEN,total,2073,19405.8104071543
AECC,KEN,total,2074,19405.8104071543
AECC,KEN,total,2075,19405.8104071543
AECC,KEN,total,2076,19405.8104071543
AECC,KEN,total,2077,19405.8104071543
AECC,KEN,total,2078,19405.8104071543
AECC,KEN,total,2079,19405.8104071543
AECC,KEN,total,2080,19405.8104071543
AECC,KEN,total,2081,19405.8104071543
AECC,KEN,total,2082,19405.8104071543
AECC,KEN,total,2083,19405.8104071543
AECC,KEN,total,2084,19405.8104071543
AECC,KEN,total,2085,19405.8104071543
AECC,KEN,total,2086,19405.8104071543
AECC,KEN,total,2087,19405.8104071543
AECC,KEN,total,2088,19405.8104071543
AECC,KEN,total,2089,19405.8104071543
AECC,KEN,total,2090,19405.8104071543
AECC,KEN,total,2091,19405.8104071543
AECC,KEN,total,2092,19405.8104071543
AECC,KEN,total,2093,19405.8104071543
AECC,KEN,total,2094,19405.8104071543
AECC,KEN,total,2095,19405.8104071543
AECC,KEN,total,2096,19405.8104071543
AECC,KEN,total,2097,19405.8104071543
AECC,KEN,total,2098,19405.8104071543
AECC,KEN,total,2099,19405.8104071543
AECC,KEN,total,2100,19405.8104071543
AECC,KEN,primf,1961,138.03867888873071
AECC,KEN,primf,1962,129.89181352916438
AECC,KEN,primf,1963,121.57616948407197
AECC,KEN,primf,1964,113.07448749460173
AECC,KEN,primf,1965,104.39064071685455
AECC,KEN,primf,1966,95.5096314513561
AECC,KEN,primf,1967,86.48486068403635
AECC,KEN,primf,1968,77.24685715376998
AECC,KEN,primf,1969,67.84105901267637
AECC,KEN,primf,1970,58.283163380542874
AECC,KEN,primf,1971,48.431038032270166
AECC,KEN,primf,1972,38.7536997906146
AECC,KEN,primf,1973,29.257488925193805
AECC,KEN,primf,1974,19.734304471649647
AECC,KEN,primf,1975,10.332623182277025
AECC,KEN,primf,1976,1.4716726708162984
AECC,KEN,primf,1977,0.02011270978509906
AECC,KEN,primf,1978,0.00033908222571214883
AECC,KEN,primf,1979,4.513164870528201e-06
AECC,KEN,primf,1980,6.600861831154041e-08
AECC,KEN,primf,1981,5.317717414703204e-08
AECC,KEN,primf,1982,5.292571865999868e-08
AECC,KEN,primf,1983,5.2920715734395875e-08
AECC,KEN,primf,1984,5.2920614685524355e-08
AECC,KEN,primf,1985,5.292061267259864e-08
AECC,KEN,primf,1986,5.292061267259864e-08
AECC,KEN,primf,1987,5.292061267259864e-08
AECC,KEN,primf,1988,5.292061267259864e-08
AECC,KEN,primf,1989,5.292061267259864e-08
AECC,KEN,primf,1990,5.292061267259864e-08
AECC,KEN,primf,1991,5.292061267259864e-08
AECC,KEN,primf,1992,5.292061267259864e-08
AECC,KEN,primf,1993,5.292061267259864e-08
AECC,KEN,primf,1994,5.292061267259864e-08
AECC,KEN,primf,1995,5.292061267259864e-08
AECC,KEN,primf,1996,5.292061267259864e-08
AECC,KEN,primf,1997,5.292061267259864e-08
AECC,KEN,primf,1998,5.292061267259864e-08
AECC,KEN,primf,1999,5.292061267259864e-08
AECC,KEN,primf,2000,5.292061267259864e-08
AECC,KEN,primf,2001,5.292061267259864e-08
AECC,KEN,primf,2002,5.292061267259864e-08
