region,year,type,region_value,basin_value,diff_region-basin,area,diff/area
COL_CEPC,2100,CL,315.350,396.592,-81.242,7698.418,-0.011
NGA_GFGU,2100,CL,1928.123,214.980,1713.142,6128.729,0.280
CMR_GFGU,2100,CL,1186.368,4707.053,-3520.685,23588.939,-0.149
SUR_NESO,2100,CL,376.015,56.691,319.324,14581.844,0.022
MYS_PMAL,2100,CL,3644.791,2207.857,1436.935,13142.932,0.109
FRA_NESO,2100,CL,2457.150,2.604,2454.546,8345.313,0.294
IDN_SUMA,2100,CL,13106.988,11904.280,1202.708,46892.436,0.026
CMR_CONG,2100,CL,149.531,1171.966,-1022.434,9497.949,-0.108
COD_CONG,2100,CL,5359.952,8763.539,-3403.588,233541.523,-0.015
GUY_AMAZ,2100,CL,1.675,6.860,-5.184,1305.790,-0.004
IDN_KALI,2100,CL,5847.544,8693.534,-2845.990,53734.206,-0.053
IDN_SULA,2100,CL,4754.547,4629.235,125.312,25746.876,0.005
BRA_AMAZ,2100,CL,8695.714,5680.776,3014.938,385138.396,0.008
UGA_NILE,2100,CL,10460.414,7164.984,3295.430,24293.848,0.136
KEN_RIFT,2100,CL,984.143,471.402,512.741,12956.892,0.040
KEN_SHJU,2100,CL,1068.898,399.196,669.701,21031.233,0.032
COG_CONG,2100,CL,870.143,110.396,759.747,24983.831,0.030
COL_AMAZ,2100,CL,782.554,293.098,489.456,34076.965,0.014
GAB_GFGU,2100,CL,1267.501,80.943,1186.559,26074.556,0.046
COG_GFGU,2100,CL,280.041,25.342,254.699,9662.056,0.026
ECU_CEPC,2100,CL,1722.744,1994.027,-271.283,12461.515,-0.022
ECU_AMAZ,2100,CL,355.136,231.168,123.968,13076.734,0.009
KEN_NILE,2100,CL,895.779,1101.200,-205.421,5093.740,-0.040
PER_AMAZ,2100,CL,6234.871,1589.773,4645.097,96450.595,0.048
KEN_AECC,2100,CL,1300.779,1541.462,-240.683,19405.810,-0.012
IDN_IRJA,2100,CL,2457.960,5339.388,-2881.428,40730.385,-0.071
BRA_TOCA,2100,CL,3724.024,5463.614,-1739.590,118629.377,-0.015
RWA_NILE,2100,CL,596.925,55.907,541.018,2074.016,0.261
TZA_NILE,2100,CL,1096.037,3274.464,-2178.426,11961.375,-0.182
PNG_PNGC,2100,CL,2234.755,633.769,1600.986,28428.589,0.056
TZA_RIFT,2100,CL,2417.838,4792.873,-2375.035,17833.547,-0.133
RWA_CONG,2100,CL,9.321,18.537,-9.216,468.211,-0.020
TZA_AECC,2100,CL,3021.014,14652.877,-11631.863,48338.390,-0.241
BRA_SAOF,2100,CL,7908.923,8484.369,-575.447,125668.880,-0.005
PNG_IRJA,2100,CL,170.939,61.047,109.892,3891.543,0.028
PER_PERU,2100,CL,766.314,1883.365,-1117.051,32970.187,-0.034
BDI_NILE,2100,CL,251.049,541.156,-290.107,1347.936,-0.215
TZA_CONG,2100,CL,1199.118,4722.686,-3523.568,16395.698,-0.215
PNG_SEPI,2100,CL,722.165,202.791,519.374,7702.999,0.067
IDN_JATI,2100,CL,6906.340,4070.169,2836.171,20175.474,0.141
AGO_CONG,2100,CL,643.510,174.957,468.553,30296.561,0.015
PNG_FLYY,2100,CL,237.701,39.207,198.494,6222.042,0.032
AGO_ANGC,2100,CL,4001.691,708.718,3292.973,48626.611,0.068
SLB_SOLI,2100,CL,624.092,48.519,575.574,2160.195,0.266
ZMB_CONG,2100,CL,961.247,554.551,406.696,17676.266,0.023
TLS_JATI,2100,CL,170.688,238.529,-67.841,1503.074,-0.045
BRA_UBSA,2100,CL,8330.181,8177.762,152.419,79015.913,0.002
ZMB_ZAMB,2100,CL,3973.750,3467.104,506.646,57794.948,0.009
BOL_AMAZ,2100,CL,5243.561,3936.619,1306.942,71622.445,0.018
MWI_ZAMB,2100,CL,1381.048,3376.681,-1995.633,11180.124,-0.178
MOZ_AECC,2100,CL,1181.475,2580.792,-1399.317,36552.309,-0.038
AUS_AUNC,2100,CL,1550.224,269.819,1280.405,168767.757,0.008
AGO_ZAMB,2100,CL,840.796,184.958,655.838,25466.101,0.026
MDG_MADA,2100,CL,6152.493,10957.098,-4804.604,59206.898,-0.081
AGO_ASII,2100,CL,639.334,240.774,398.560,20460.847,0.019
MOZ_ZAMB,2100,CL,622.238,343.426,278.812,15820.701,0.018
BRA_LAPL,2100,CL,23647.696,26533.266,-2885.570,141849.916,-0.020
MWI_AECC,2100,CL,27.863,108.581,-80.718,800.728,-0.101
BOL_LPUN,2100,CL,30.657,409.922,-379.265,15286.927,-0.025
ZWE_ZAMB,2100,CL,1896.257,2038.976,-142.718,21250.791,-0.007
BOL_LAPL,2100,CL,1144.153,867.510,276.643,22133.395,0.012
NAM_NAMC,2100,CL,47.516,0.638,46.877,27526.204,0.002
AUS_AINT,2100,CL,345.808,131.803,214.004,305459.066,0.001
NAM_ASII,2100,CL,211.658,9.351,202.308,30705.137,0.007
AUS_AEAC,2100,CL,1799.481,4299.789,-2500.307,79897.870,-0.031
CHL_NCHI,2100,CL,207.547,215.349,-7.802,26604.498,-0.000
ZWE_AIOC,2100,CL,714.997,1057.907,-342.909,8942.306,-0.038
MOZ_AIOC,2100,CL,225.437,1306.260,-1080.822,15424.007,-0.070
BWA_ASII,2100,CL,212.309,68.533,143.776,34631.650,0.004
BWA_ORAN,2100,CL,198.665,0.398,198.266,15326.708,0.013
PRY_LAPL,2100,CL,4211.363,3924.471,286.892,40086.756,0.007
ZWE_ASII,2100,CL,52.000,32.304,19.696,2570.627,0.008
AUS_AWEC,2100,CL,3424.738,1787.717,1637.021,73711.903,0.022
ZWE_LIMP,2100,CL,423.500,155.130,268.371,6288.494,0.043
BWA_LIMP,2100,CL,59.688,28.625,31.064,8090.474,0.004
NAM_ORAN,2100,CL,32.354,2.547,29.807,24213.193,0.001
MOZ_LIMP,2100,CL,218.072,1106.257,-888.185,11240.950,-0.079
ARG_LAPL,2100,CL,13342.639,21127.014,-7784.375,92805.167,-0.084
ZAF_LIMP,2100,CL,1973.884,1168.663,805.221,18338.335,0.044
ZAF_SASC,2100,CL,4483.404,4120.215,363.189,35794.136,0.010
ZAF_ORAN,2100,CL,6907.811,1857.213,5050.598,57809.045,0.087
AUS_MRDA,2100,CL,5423.995,5515.475,-91.480,92910.764,-0.001
ARG_SGRN,2100,CL,3592.362,3531.091,61.271,30720.264,0.002
SWZ_SASC,2100,CL,95.626,107.145,-11.519,1713.839,-0.007
ARG_SACC,2100,CL,507.825,434.835,72.990,37537.518,0.002
AUS_ASCO,2100,CL,274.457,1044.458,-770.000,48816.736,-0.016
ZAF_SAWC,2100,CL,972.845,970.685,2.160,10151.706,0.000
LSO_ORAN,2100,CL,122.573,27.230,95.344,3014.536,0.032
URY_LAPL,2100,CL,959.379,791.098,168.281,13908.538,0.012
URY_UBSA,2100,CL,137.196,139.805,-2.608,3807.556,-0.001
ARG_PAMP,2100,CL,6210.156,4407.508,1802.647,17558.019,0.103
CHL_SCPA,2100,CL,1854.137,693.058,1161.079,39825.862,0.029
ARG_NASA,2100,CL,5635.555,6544.597,-909.042,22300.873,-0.041
NZL_NZLZ,2100,CL,527.393,237.409,289.984,26261.458,0.011
ARG_NEGR,2100,CL,119.618,72.175,47.443,28294.956,0.002
ARG_SASS,2100,CL,53.148,18.806,34.342,49137.835,0.001
CAN_NWTT,2005,GL,502.217,204316.892,-203814.675,296949.745,-0.686
RUS_SNCO,2005,GL,10864.953,108295.643,-97430.690,286401.046,-0.340
NOR_SNCC,2005,GL,136.106,3916.616,-3780.510,35255.967,-0.107
RUS_SWCO,2005,GL,1023.929,211154.550,-210130.621,300613.284,-0.699
RUS_LENA,2005,GL,616.086,115337.161,-114721.075,240158.124,-0.478
RUS_YENS,2005,GL,6254.148,32706.220,-26452.072,223541.776,-0.118
USA_PACA,2005,GL,250.968,40835.360,-40584.392,153635.382,-0.264
CAN_PACA,2005,GL,1063.176,15078.198,-14015.022,68342.048,-0.205
SWE_SWED,2005,GL,388.019,6941.023,-6553.004,44167.920,-0.148
NOR_SWED,2005,GL,0.872,0.033,0.839,1816.664,0.000
CAN_MACK,2005,GL,1388.611,26636.867,-25248.256,198669.441,-0.127
FIN_SWED,2005,GL,0.002,449.816,-449.813,2359.611,-0.191
FIN_FINL,2005,GL,27.586,11421.376,-11393.790,27470.424,-0.415
RUS_VOLG,2005,GL,40869.439,38146.793,2722.645,298250.629,0.009
RUS_OBBB,2005,GL,17046.040,12321.154,4724.886,220199.801,0.021
ISL_ICEL,2005,GL,1662.710,1423.793,238.917,10093.170,0.024
CAN_HBCO,2005,GL,1797.888,3334.256,-1536.368,172460.716,-0.009
GBR_SCTD,2005,GL,3570.066,1421.170,2148.896,7894.509,0.272
CAN_AOSB,2005,GL,936.679,4539.772,-3603.093,56744.915,-0.063
EST_BSCC,2005,GL,85.737,1600.511,-1514.774,2787.448,-0.543
EST_NARV,2005,GL,51.777,532.198,-480.421,1713.360,-0.280
LVA_BSCC,2005,GL,216.428,1926.162,-1709.733,3762.269,-0.454
DNK_DGCO,2005,GL,248.931,1335.339,-1086.408,4190.516,-0.259
LVA_DAUG,2005,GL,214.929,939.729,-724.800,2647.862,-0.274
CAN_SNEL,2005,GL,7713.437,7085.181,628.256,110855.313,0.006
LTU_BSCC,2005,GL,14.217,306.653,-292.436,1903.127,-0.154
LTU_NEMA,2005,GL,318.608,1570.892,-1252.284,4555.188,-0.275
BLR_DAUG,2005,GL,153.558,590.581,-437.022,3315.344,-0.132
IRL_IREL,2005,GL,3797.262,345.298,3451.964,6913.157,0.499
GBR_IREL,2005,GL,408.276,48.340,359.935,1418.074,0.254
GBR_EAWC,2005,GL,5802.617,1944.929,3857.688,14903.241,0.259
BLR_NEMA,2005,GL,633.857,2337.730,-1703.873,5474.736,-0.311
BLR_DNIP,2005,GL,1237.142,5269.107,-4031.965,11872.176,-0.340
RUS_AMUR,2005,GL,11714.058,3070.104,8643.954,111188.081,0.078
DEU_DGCO,2005,GL,291.852,807.637,-515.785,3105.183,-0.166
POL_PLCO,2005,GL,125.544,982.608,-857.064,3187.061,-0.269
KAZ_OBBB,2005,GL,28576.387,9202.860,19373.528,69281.914,0.280
POL_WISL,2005,GL,1810.906,7278.133,-5467.227,17125.975,-0.319
NLD_RHIN,2005,GL,568.648,817.749,-249.102,2561.436,-0.097
DEU_EWES,2005,GL,703.146,1795.371,-1092.226,6394.587,-0.171
DEU_ELBE,2005,GL,739.277,3758.522,-3019.244,9504.332,-0.318
POL_ODER,2005,GL,768.769,5006.013,-4237.243,10870.770,-0.390
CAN_STLA,2005,GL,638.771,3172.812,-2534.042,81863.831,-0.031
CHN_AMUR,2005,GL,39428.380,14997.844,24430.536,123541.646,0.198
UKR_DNIP,2005,GL,3158.147,7452.558,-4294.410,29183.423,-0.147
NLD_SCHE,2005,GL,73.822,54.044,19.779,337.554,0.059
DEU_RHIN,2005,GL,719.338,3526.870,-2807.532,11022.165,-0.255
UKR_DNIE,2005,GL,494.090,1414.124,-920.034,6731.247,-0.137
KAZ_SYRD,2005,GL,75330.830,17584.309,57746.521,101876.292,0.567
FRA_FWCX,2005,GL,1617.720,2982.123,-1364.403,11558.760,-0.118
NLD_MAAS,2005,GL,40.288,98.709,-58.421,616.561,-0.095
KAZ_CSPC,2005,GL,30527.504,7210.065,23317.439,43505.628,0.536
MNG_YENS,2005,GL,20719.690,53.310,20666.381,32632.978,0.633
BEL_SCHE,2005,GL,164.540,340.170,-175.630,1641.859,-0.107
FRA_SEIN,2005,GL,1053.961,1748.683,-694.722,8453.518,-0.082
BEL_MAAS,2005,GL,47.944,237.504,-189.559,1407.712,-0.135
LUX_RHIN,2005,GL,63.745,0.026,63.719,260.602,0.245
CZE_ELBE,2005,GL,301.073,1242.870,-941.798,4963.341,-0.190
UKR_DONN,2005,GL,673.150,997.431,-324.280,5355.506,-0.061
MNG_GOBI,2005,GL,79660.366,9489.631,70170.735,104612.351,0.671
CZE_ODER,2005,GL,20.802,139.414,-118.611,687.774,-0.172
SVK_DANU,2005,GL,483.440,267.680,215.760,4833.896,0.045
MNG_AMUR,2005,GL,10874.273,137.092,10737.181,18806.878,0.571
USA_MSMM,2005,GL,101462.417,38839.176,62623.241,387646.284,0.162
FRA_RHON,2005,GL,1445.566,2651.433,-1205.868,15201.316,-0.079
DEU_DANU,2005,GL,481.749,1335.946,-854.197,5572.723,-0.153
CZE_DANU,2005,GL,69.691,175.998,-106.308,2196.619,-0.048
UKR_BSNC,2005,GL,1319.592,2905.769,-1586.177,15290.275,-0.104
USA_COLU,2005,GL,31463.837,41753.050,-10289.213,107095.445,-0.096
FRA_LOIR,2005,GL,1853.370,3375.258,-1521.888,11669.126,-0.130
UKR_DANU,2005,GL,232.786,405.269,-172.483,3093.241,-0.056
KAZ_LKBH,2005,GL,26590.514,5583.606,21006.908,40946.543,0.513
CHN_GOBI,2005,GL,36273.659,58161.477,-21887.817,119572.761,-0.183
AUT_DANU,2005,GL,510.882,1012.660,-501.778,8376.130,-0.060
HUN_DANU,2005,GL,540.524,2631.400,-2090.877,9293.363,-0.225
ROU_DANU,2005,GL,4055.255,4922.283,-867.028,23574.561,-0.037
MDA_DNIE,2005,GL,48.062,91.397,-43.335,1866.686,-0.023
USA_GMAN,2005,GL,8500.313,2015.946,6484.367,110096.545,0.059
ITA_IECO,2005,GL,1069.551,1365.157,-295.606,9440.419,-0.031
ITA_POOO,2005,GL,736.540,2.831,733.710,6991.595,0.105
SRB_DANU,2005,GL,897.574,2164.911,-1267.337,7742.568,-0.164
FRA_GIRD,2005,GL,1035.988,1435.698,-399.710,8019.055,-0.050
HRV_DANU,2005,GL,109.705,786.627,-676.922,3218.540,-0.210
KAZ_CSEC,2005,GL,7178.786,5494.989,1683.797,15330.315,0.110
UZB_CSEC,2005,GL,2130.403,4503.915,-2373.511,7657.002,-0.310
JPN_JAPN,2005,GL,360.006,7235.863,-6875.858,37037.503,-0.186
HRV_AGBS,2005,GL,156.755,505.634,-348.879,2248.184,-0.155
UZB_AMDA,2005,GL,15316.693,7650.596,7666.097,30744.842,0.249
BIH_DANU,2005,GL,282.669,733.734,-451.065,3787.099,-0.119
CHN_TARI,2005,GL,88729.723,58518.514,30211.209,208933.041,0.145
ITA_IWCO,2005,GL,631.274,3094.408,-2463.134,6821.710,-0.361
ESP_SPAC,2005,GL,365.462,828.728,-463.266,5361.704,-0.086
ITA_TIBE,2005,GL,181.316,491.023,-309.706,1780.526,-0.174
BGR_DANU,2005,GL,483.359,622.372,-139.013,4847.823,-0.029
USA_NACC,2005,GL,54403.318,56357.562,-1954.243,104941.702,-0.019
BGR_AGBS,2005,GL,453.976,1233.850,-779.874,6406.791,-0.122
KGZ_SYRD,2005,GL,5167.550,4032.057,1135.493,15238.342,0.075
PRK_RSEC,2005,GL,31.555,7.144,24.411,nan,nan
ESP_DOUR,2005,GL,883.536,1790.845,-907.309,7894.420,-0.115
ESP_EBRO,2005,GL,1151.593,2346.792,-1195.199,9040.425,-0.132
MNE_AGBS,2005,GL,99.063,7.043,92.020,707.567,0.130
GEO_BSSC,2005,GL,344.869,144.909,199.959,3215.175,0.062
KGZ_LKBH,2005,GL,340.967,564.437,-223.470,2243.223,-0.100
CHN_HHEE,2005,GL,55201.976,31123.748,24078.228,117280.575,0.205
PRT_SPAC,2005,GL,389.584,941.874,-552.290,3889.648,-0.142
TUR_BSSC,2005,GL,3261.434,13348.373,-10086.939,30908.002,-0.326
GEO_CSSW,2005,GL,799.174,171.340,627.834,3718.579,0.169
TKM_CSEC,2005,GL,26016.603,8785.897,17230.706,41173.359,0.418
UZB_SYRD,2005,GL,2654.783,914.465,1740.318,6317.712,0.275
KGZ_TARI,2005,GL,838.733,649.096,189.637,2390.142,0.079
PRT_DOUR,2005,GL,196.040,310.742,-114.702,1826.570,-0.063
ESP_SSEC,2005,GL,2569.696,5537.095,-2967.399,11397.292,-0.260
ALB_AGBS,2005,GL,264.894,191.247,73.647,2820.242,0.026
MKD_AGBS,2005,GL,473.319,769.732,-296.412,2535.199,-0.117
GRC_AGBS,2005,GL,4117.487,4795.468,-677.981,13009.746,-0.052
TUR_CSSW,2005,GL,451.601,1198.928,-747.327,4559.831,-0.164
PRK_BHKN,2005,GL,56.985,3.510,53.474,nan,nan
PRK_NSKU,2005,GL,38.997,766.300,-727.303,nan,nan
ESP_TAGU,2005,GL,1159.837,2074.120,-914.283,5591.656,-0.164
ITA_MSII,2005,GL,1645.712,2246.821,-601.109,4966.328,-0.121
AZE_CSSW,2005,GL,1867.830,2728.047,-860.217,8561.220,-0.100
PRT_TAGU,2005,GL,289.813,584.085,-294.272,1681.707,-0.175
ARM_CSSW,2005,GL,312.955,609.845,-296.890,2955.944,-0.100
TUR_MSEC,2005,GL,3816.830,11714.348,-7897.518,24802.203,-0.318
TUR_TIEU,2005,GL,4805.981,5951.231,-1145.250,17588.824,-0.065
TJK_SYRD,2005,GL,83.262,320.934,-237.672,1316.022,-0.181
ESP_GUAD,2005,GL,604.063,1150.164,-546.100,5580.615,-0.098
IRN_CSSW,2005,GL,2344.719,3972.116,-1627.397,17573.361,-0.093
PRT_GUAD,2005,GL,107.247,512.503,-405.256,1446.334,-0.280
TJK_AMDA,2005,GL,3280.285,2739.610,540.676,12895.884,0.042
ESP_GUDA,2005,GL,763.338,1548.834,-785.496,5702.976,-0.138
TKM_AMDA,2005,GL,1794.587,334.793,1459.794,5775.390,0.253
IRN_TIEU,2005,GL,2792.113,3710.153,-918.040,16588.178,-0.055
KOR_NSKU,2005,GL,59.580,1146.278,-1086.698,9767.452,-0.111
USA_GFCO,2005,GL,42541.090,18117.869,24423.220,78315.948,0.312
IRN_CSEC,2005,GL,1306.197,6882.255,-5576.058,13677.110,-0.408
AFG_AMDA,2005,GL,4516.853,4424.724,92.130,16689.962,0.006
CHN_CHIN,2005,GL,15388.392,4219.293,11169.098,67599.796,0.165
DZA_MSCC,2005,GL,3553.967,3120.349,433.619,15532.655,0.028
TUN_MSCC,2005,GL,2544.782,827.959,1716.823,8506.868,0.202
IRQ_TIEU,2005,GL,2000.250,33885.394,-31885.144,43760.393,-0.729
IRN_CIRA,2005,GL,3363.340,60088.447,-56725.107,86394.057,-0.657
PAK_INDU,2005,GL,3609.189,24672.826,-21063.636,52640.742,-0.400
MLT_MSII,2005,GL,0.000,26.760,-26.760,29.389,-0.911
MAR_MSCC,2005,GL,4403.948,283.178,4120.771,6774.106,0.608
DZA_ANIN,2005,GL,22933.773,155005.124,-132071.351,190457.326,-0.693
AFG_CSEC,2005,GL,2828.851,3018.934,-190.083,9852.264,-0.019
AFG_INDU,2005,GL,2780.656,1099.033,1681.623,7075.002,0.238
CHN_YANG,2005,GL,114345.280,30596.669,83748.612,300721.524,0.278
MAR_ANWC,2005,GL,9140.783,3295.309,5845.474,27046.337,0.216
CYP_MSEC,2005,GL,0.800,391.488,-390.688,889.988,-0.439
IND_INDU,2005,GL,1499.101,10670.561,-9171.460,18706.257,-0.490
TUN_ANIN,2005,GL,1383.623,3079.362,-1695.738,7131.669,-0.238
AFG_HELM,2005,GL,8195.978,11400.175,-3204.197,25327.937,-0.127
LBN_MSEC,2005,GL,54.984,114.542,-59.559,925.946,-0.064
AFG_FARA,2005,GL,2088.666,1536.982,551.684,5294.105,0.104
MAR_ANIN,2005,GL,3592.583,931.740,2660.843,7525.674,0.354
LBY_MSCC,2005,GL,5473.074,13288.505,-7815.431,23922.793,-0.327
ISR_MSEC,2005,GL,1.753,476.763,-475.010,1113.957,-0.426
JOR_EJSS,2005,GL,22.596,4405.453,-4382.857,5719.888,-0.766
MEX_BJCA,2005,GL,8528.635,6189.172,2339.463,14177.189,0.165
MEX_MNCW,2005,GL,14595.565,21238.597,-6643.032,44789.277,-0.148
LBY_ANIN,2005,GL,5049.191,128194.448,-123145.257,138659.528,-0.888
SAU_RSEE,2005,GL,27576.450,6361.648,21214.802,35701.101,0.594
SAU_ARPA,2005,GL,89929.373,48200.473,41728.900,156779.303,0.266
EGY_ANIN,2005,GL,0.000,59971.966,-59971.966,61515.713,-0.975
EGY_NILE,2005,GL,0.000,20023.281,-20023.281,25596.612,-0.782
EGY_ARGA,2005,GL,0.000,11363.937,-11363.937,13123.385,-0.866
JOR_DEAS,2005,GL,106.586,809.035,-702.449,2160.704,-0.325
IND_GABR,2005,GL,3000.682,28679.877,-25679.195,127987.365,-0.201
MEX_RGBV,2005,GL,12917.212,5966.840,6950.371,23384.773,0.297
IRN_PGCO,2005,GL,1248.193,19481.993,-18233.800,27969.250,-0.652
IND_SABA,2005,GL,1279.083,17812.566,-16533.483,44873.603,-0.368
JOR_SIPE,2005,GL,0.967,535.604,-534.637,1012.596,-0.528
KWT_TIEU,2005,GL,5.817,21.424,-15.607,262.721,-0.059
PAK_HAMU,2005,GL,376.650,9450.864,-9074.214,11718.494,-0.774
NPL_GABR,2005,GL,1736.701,67.316,1669.385,14730.131,0.113
ISR_DEAS,2005,GL,0.006,283.768,-283.762,948.167,-0.299
PAK_SABA,2005,GL,82.616,5616.925,-5534.309,11388.542,-0.486
KWT_ARPA,2005,GL,8.978,1051.511,-1042.533,1479.729,-0.705
MMR_IRRA,2005,GL,3621.652,1390.056,2231.596,36453.558,0.061
MEX_MCIN,2005,GL,13335.496,4762.953,8572.544,24022.058,0.357
MMR_SALW,2005,GL,971.559,1349.180,-377.621,13011.861,-0.029
MRT_ANIN,2005,GL,5688.502,45054.921,-39366.419,56354.945,-0.699
PAK_ASAC,2005,GL,514.627,9612.802,-9098.174,11572.961,-0.786
BHS_CARI,2005,GL,2.114,634.742,-632.628,1167.431,-0.542
BHR_ARPA,2005,GL,0.585,42.824,-42.239,56.352,-0.750
QAT_ARPA,2005,GL,9.385,880.176,-870.792,1108.894,-0.785
OMN_ARPA,2005,GL,432.843,28432.378,-27999.535,31124.736,-0.900
MEX_RIVE,2005,GL,5429.121,3764.701,1664.421,18170.861,0.092
MRT_ANWC,2005,GL,11943.318,24712.725,-12769.408,27794.529,-0.459
ARE_ARPA,2005,GL,23.536,5865.310,-5841.773,7092.060,-0.824
BGD_GABR,2005,GL,440.371,618.000,-177.629,11956.386,-0.015
DZA_NIGE,2005,GL,0.312,22793.215,-22792.903,25213.063,-0.904
MLI_ANIN,2005,GL,40.392,39676.786,-39636.394,50807.077,-0.780
NER_LCHA,2005,GL,6315.654,52961.731,-46646.077,69067.726,-0.675
IND_GODA,2005,GL,1362.200,21336.161,-19973.961,53045.103,-0.377
MEX_RLER,2005,GL,4908.417,5526.913,-618.496,13115.645,-0.047
TCD_LCHA,2005,GL,38276.611,59125.920,-20849.309,115635.768,-0.180
TCD_ANIN,2005,GL,200.432,7485.821,-7285.389,11438.277,-0.637
MMR_BBCN,2005,GL,282.977,485.004,-202.028,5401.920,-0.037
VNM_HRIV,2005,GL,331.816,460.900,-129.084,10369.393,-0.012
HKG_CHIN,2005,GL,5.073,62.228,-57.155,100.929,-0.566
SDN_NILE,2005,GL,37433.876,37972.167,-538.291,134623.324,-0.004
BGD_BBCN,2005,GL,19.806,108.250,-88.443,1705.599,-0.052
LAO_MEKO,2005,GL,440.753,229.366,211.386,20755.387,0.010
VNM_MEKO,2005,GL,157.105,648.257,-491.152,6828.536,-0.072
MAC_XJIA,2005,GL,1.026,0.303,0.723,2.207,0.328
MEX_RIBA,2005,GL,5787.232,14323.772,-8536.540,35866.093,-0.238
MEX_YUPA,2005,GL,1313.665,11416.170,-10102.505,22128.462,-0.457
NER_NIGE,2005,GL,15455.497,19908.306,-4452.809,49446.046,-0.090
SDN_ANIN,2005,GL,510.379,17730.350,-17219.971,31310.518,-0.550
SDN_ARGA,2005,GL,798.141,4028.903,-3230.762,9562.165,-0.338
VNM_VNCO,2005,GL,394.936,1347.290,-952.354,15694.099,-0.061
IND_KRIS,2005,GL,1981.752,14492.510,-12510.758,64108.838,-0.195
MMR_SITT,2005,GL,838.291,153.076,685.215,5892.945,0.116
PHL_PHIL,2005,GL,1765.274,7187.467,-5422.193,28912.620,-0.188
HTI_CARI,2005,GL,590.830,842.810,-251.980,2679.055,-0.094
MLI_NIGE,2005,GL,17079.613,24714.837,-7635.224,57541.671,-0.133
THA_MEKO,2005,GL,614.900,4365.010,-3750.110,18765.422,-0.200
LAO_VNCO,2005,GL,10.113,0.022,10.090,2127.747,0.005
DOM_CARI,2005,GL,1101.688,1110.941,-9.253,4836.267,-0.002
MRT_SENE,2005,GL,13255.634,4120.070,9135.564,19743.151,0.463
SDN_LCHA,2005,GL,3286.825,1236.707,2050.118,9792.472,0.209
THA_CHAO,2005,GL,193.379,8645.005,-8451.626,17740.355,-0.476
JAM_CARI,2005,GL,206.594,144.863,61.731,1094.390,0.056
YEM_ARPA,2005,GL,2947.344,11494.142,-8546.799,nan,nan
BLZ_YUPA,2005,GL,24.786,633.771,-608.985,2212.985,-0.275
ATG_CARI,2005,GL,4.341,43.183,-38.842,41.021,-0.947
YEM_RSEE,2005,GL,13630.320,5350.941,8279.379,nan,nan
GTM_GRIJ,2005,GL,231.646,77.867,153.779,4834.853,0.032
GTM_YUPA,2005,GL,476.920,260.640,216.280,3654.843,0.059
HND_SCAM,2005,GL,1347.591,395.620,951.971,11227.149,0.085
SEN_SENE,2005,GL,2373.052,673.956,1699.096,7704.312,0.221
THA_PMAL,2005,GL,124.595,1096.477,-971.882,11521.452,-0.084
SEN_AFWC,2005,GL,1891.398,1642.108,249.290,11970.100,0.021
MMR_PMAL,2005,GL,121.407,1030.616,-909.209,5665.232,-0.160
GTM_SCAM,2005,GL,275.878,237.952,37.926,2428.453,0.016
NIC_SCAM,2005,GL,3388.999,829.211,2559.788,12895.397,0.199
MLI_SENE,2005,GL,7942.164,2031.090,5911.074,17332.520,0.341
BFA_NIGE,2005,GL,819.479,2363.213,-1543.734,8300.273,-0.186
ETH_NILE,2005,GL,3003.806,12004.881,-9001.074,36731.493,-0.245
ETH_RIFT,2005,GL,3076.248,14809.329,-11733.081,30259.489,-0.388
THA_GTCC,2005,GL,82.061,423.560,-341.499,3518.543,-0.097
SLV_SCAM,2005,GL,87.105,121.563,-34.457,2057.499,-0.017
LCA_CARC,2005,GL,5.442,67.351,-61.909,59.424,-1.042
BFA_VOLT,2005,GL,1927.928,5345.633,-3417.706,17305.176,-0.197
NGA_NIGE,2005,GL,13845.294,5497.106,8348.188,57330.643,0.146
NGA_LCHA,2005,GL,2783.541,897.533,1886.009,17912.313,0.105
KHM_MEKO,2005,GL,940.588,1731.805,-791.217,16359.672,-0.048
VCT_CARC,2005,GL,2.117,33.214,-31.096,34.361,-0.905
BRB_CARC,2005,GL,2.829,43.162,-40.332,42.325,-0.953
YEM_ARGA,2005,GL,177.177,44.518,132.659,nan,nan
COL_CARC,2005,GL,2102.791,746.128,1356.663,11321.874,0.120
VEN_CARC,2005,GL,3984.073,8136.075,-4152.002,nan,nan
GRD_CARC,2005,GL,1.241,31.586,-30.346,33.070,-0.918
GNB_AFWC,2005,GL,154.969,943.898,-788.929,3271.070,-0.241
GIN_AFWC,2005,GL,1822.573,1798.748,23.825,11802.314,0.002
SSD_NILE,2005,GL,29371.196,20510.718,8860.478,nan,nan
DJI_ARGA,2005,GL,361.290,397.003,-35.714,2027.820,-0.018
GIN_SENE,2005,GL,870.722,233.946,636.776,3131.799,0.203
BEN_NIGE,2005,GL,125.015,1168.824,-1043.809,4473.577,-0.233
ETH_ARGA,2005,GL,654.254,7194.904,-6540.650,9495.438,-0.689
SOM_ARGA,2005,GL,18444.273,15293.344,3150.929,nan,nan
KHM_GTCC,2005,GL,18.926,309.316,-290.390,1815.289,-0.160
COL_MAGD,2005,GL,11042.826,649.374,10393.452,26041.126,0.399
TTO_CARC,2005,GL,6.684,97.809,-91.124,508.827,-0.179
GIN_NIGE,2005,GL,2693.126,413.729,2279.398,9586.966,0.238
